"species"	"site"	"season"	"count"
"3"	"93"	"4"	0
"4"	"93"	"4"	1
"5"	"93"	"4"	0
"6"	"93"	"4"	0
"7"	"93"	"4"	0
"8"	"93"	"4"	0
"9"	"93"	"4"	0
"10"	"93"	"4"	0
"1"	"94"	"4"	10
"2"	"94"	"4"	2
"3"	"94"	"4"	0
"4"	"94"	"4"	8
"5"	"94"	"4"	1
"6"	"94"	"4"	3
"7"	"94"	"4"	0
"8"	"94"	"4"	0
"9"	"94"	"4"	0
"10"	"94"	"4"	0
"1"	"95"	"4"	NA
"2"	"95"	"4"	NA
"3"	"95"	"4"	NA
"4"	"95"	"4"	NA
"5"	"95"	"4"	NA
"6"	"95"	"4"	NA
"7"	"95"	"4"	NA
"8"	"95"	"4"	NA
"9"	"95"	"4"	NA
"10"	"95"	"4"	NA
"1"	"96"	"4"	1
"2"	"96"	"4"	6
"3"	"96"	"4"	0
"4"	"96"	"4"	0
"5"	"96"	"4"	0
"6"	"96"	"4"	0
"7"	"96"	"4"	0
"8"	"96"	"4"	0
"9"	"96"	"4"	0
"10"	"96"	"4"	0
"1"	"97"	"4"	0
"2"	"97"	"4"	9
"3"	"97"	"4"	0
"4"	"97"	"4"	3
"5"	"97"	"4"	0
"6"	"97"	"4"	0
"7"	"97"	"4"	0
"8"	"97"	"4"	0
"9"	"97"	"4"	0
"10"	"97"	"4"	0
"1"	"98"	"4"	NA
"2"	"98"	"4"	NA
"3"	"98"	"4"	NA
"4"	"98"	"4"	NA
"5"	"98"	"4"	NA
"6"	"98"	"4"	NA
"7"	"98"	"4"	NA
"8"	"98"	"4"	NA
"9"	"98"	"4"	NA
"10"	"98"	"4"	NA
"1"	"99"	"4"	0
"2"	"99"	"4"	0
"3"	"99"	"4"	0
"4"	"99"	"4"	0
"5"	"99"	"4"	0
"6"	"99"	"4"	0
"7"	"99"	"4"	0
"8"	"99"	"4"	0
"9"	"99"	"4"	0
"10"	"99"	"4"	2
"1"	"100"	"4"	NA
"2"	"100"	"4"	NA
"3"	"100"	"4"	NA
"4"	"100"	"4"	NA
"5"	"100"	"4"	NA
"6"	"100"	"4"	NA
"7"	"100"	"4"	NA
"8"	"100"	"4"	NA
"9"	"100"	"4"	NA
"10"	"100"	"4"	NA
"1"	"1"	"5"	0
"2"	"1"	"5"	0
"3"	"1"	"5"	0
"4"	"1"	"5"	1
"5"	"1"	"5"	0
"6"	"1"	"5"	0
"7"	"1"	"5"	0
"8"	"1"	"5"	0
"9"	"1"	"5"	0
"10"	"1"	"5"	1
"1"	"2"	"5"	0
"2"	"2"	"5"	0
"3"	"2"	"5"	0
"4"	"2"	"5"	0
"5"	"2"	"5"	0
"6"	"2"	"5"	0
"7"	"2"	"5"	2
"8"	"2"	"5"	20
"9"	"2"	"5"	1
"10"	"2"	"5"	9
"1"	"3"	"5"	0
"2"	"3"	"5"	0
"3"	"3"	"5"	3
"4"	"3"	"5"	0
"5"	"3"	"5"	0
"6"	"3"	"5"	0
"7"	"3"	"5"	0
"8"	"3"	"5"	0
"9"	"3"	"5"	0
"10"	"3"	"5"	2
"1"	"4"	"5"	0
"2"	"4"	"5"	0
"3"	"4"	"5"	0
"4"	"4"	"5"	0
"5"	"4"	"5"	0
"6"	"4"	"5"	0
"7"	"4"	"5"	1
"8"	"4"	"5"	24
"9"	"4"	"5"	2
"10"	"4"	"5"	25
"1"	"5"	"5"	0
"2"	"5"	"5"	0
"3"	"5"	"5"	0
"4"	"5"	"5"	0
"5"	"5"	"5"	0
"6"	"5"	"5"	0
"7"	"5"	"5"	0
"8"	"5"	"5"	22
"9"	"5"	"5"	0
"10"	"5"	"5"	13
"1"	"6"	"5"	0
"2"	"6"	"5"	0
"3"	"6"	"5"	0
"4"	"6"	"5"	0
"5"	"6"	"5"	0
"6"	"6"	"5"	0
"7"	"6"	"5"	1
"8"	"6"	"5"	0
"9"	"6"	"5"	0
"10"	"6"	"5"	1
"1"	"7"	"5"	0
"2"	"7"	"5"	0
"3"	"7"	"5"	0
"4"	"7"	"5"	0
"5"	"7"	"5"	0
"6"	"7"	"5"	0
"7"	"7"	"5"	6
"8"	"7"	"5"	24
"9"	"7"	"5"	2
"10"	"7"	"5"	20
"1"	"8"	"5"	0
"2"	"8"	"5"	0
"3"	"8"	"5"	0
"4"	"8"	"5"	0
"5"	"8"	"5"	0
"6"	"8"	"5"	0
"7"	"8"	"5"	3
"8"	"8"	"5"	27
"9"	"8"	"5"	0
"10"	"8"	"5"	19
"1"	"9"	"5"	1
"2"	"9"	"5"	0
"3"	"9"	"5"	0
"4"	"9"	"5"	0
"5"	"9"	"5"	0
"6"	"9"	"5"	0
"7"	"9"	"5"	1
"8"	"9"	"5"	20
"9"	"9"	"5"	0
"10"	"9"	"5"	19
"1"	"10"	"5"	0
"2"	"10"	"5"	0
"3"	"10"	"5"	0
"4"	"10"	"5"	0
"5"	"10"	"5"	0
"6"	"10"	"5"	0
"7"	"10"	"5"	0
"8"	"10"	"5"	19
"9"	"10"	"5"	0
"10"	"10"	"5"	2
"1"	"11"	"5"	0
"2"	"11"	"5"	0
"3"	"11"	"5"	0
"4"	"11"	"5"	0
"5"	"11"	"5"	0
"6"	"11"	"5"	0
"7"	"11"	"5"	2
"8"	"11"	"5"	26
"9"	"11"	"5"	0
"10"	"11"	"5"	25
"1"	"12"	"5"	NA
"2"	"12"	"5"	NA
"3"	"12"	"5"	NA
"4"	"12"	"5"	NA
"5"	"12"	"5"	NA
"6"	"12"	"5"	NA
"7"	"12"	"5"	NA
"8"	"12"	"5"	NA
"9"	"12"	"5"	NA
"10"	"12"	"5"	NA
"1"	"13"	"5"	0
"2"	"13"	"5"	0
"3"	"13"	"5"	0
"4"	"13"	"5"	0
"5"	"13"	"5"	0
"6"	"13"	"5"	0
"7"	"13"	"5"	0
"8"	"13"	"5"	23
"9"	"13"	"5"	0
"10"	"13"	"5"	5
"1"	"14"	"5"	NA
"2"	"14"	"5"	NA
"3"	"14"	"5"	NA
"4"	"14"	"5"	NA
"5"	"14"	"5"	NA
"6"	"14"	"5"	NA
"7"	"14"	"5"	NA
"8"	"14"	"5"	NA
"9"	"14"	"5"	NA
"10"	"14"	"5"	NA
"1"	"15"	"5"	0
"2"	"15"	"5"	0
"3"	"15"	"5"	1
"4"	"15"	"5"	2
"5"	"15"	"5"	0
"6"	"15"	"5"	0
"7"	"15"	"5"	0
"8"	"15"	"5"	0
"9"	"15"	"5"	0
"10"	"15"	"5"	0
"1"	"16"	"5"	0
"2"	"16"	"5"	0
"3"	"16"	"5"	0
"4"	"16"	"5"	1
"5"	"16"	"5"	0
"6"	"16"	"5"	0
"7"	"16"	"5"	0
"8"	"16"	"5"	0
"9"	"16"	"5"	0
"10"	"16"	"5"	0
"1"	"17"	"5"	1
"2"	"17"	"5"	15
"3"	"17"	"5"	1
"4"	"17"	"5"	11
"5"	"17"	"5"	0
"6"	"17"	"5"	0
"7"	"17"	"5"	0
"8"	"17"	"5"	2
"9"	"17"	"5"	0
"10"	"17"	"5"	0
"1"	"18"	"5"	NA
"2"	"18"	"5"	NA
"3"	"18"	"5"	NA
"4"	"18"	"5"	NA
"5"	"18"	"5"	NA
"6"	"18"	"5"	NA
"7"	"18"	"5"	NA
"8"	"18"	"5"	NA
"9"	"18"	"5"	NA
"10"	"18"	"5"	NA
"1"	"19"	"5"	3
"2"	"19"	"5"	21
"3"	"19"	"5"	0
"4"	"19"	"5"	6
"5"	"19"	"5"	0
"6"	"19"	"5"	0
"7"	"19"	"5"	0
"8"	"19"	"5"	0
"9"	"19"	"5"	0
"10"	"19"	"5"	0
"1"	"20"	"5"	0
"2"	"20"	"5"	20
"3"	"20"	"5"	1
"4"	"20"	"5"	6
"5"	"20"	"5"	0
"6"	"20"	"5"	1
"7"	"20"	"5"	0
"8"	"20"	"5"	1
"9"	"20"	"5"	0
"10"	"20"	"5"	0
"1"	"21"	"5"	NA
"2"	"21"	"5"	NA
"3"	"21"	"5"	NA
"4"	"21"	"5"	NA
"5"	"21"	"5"	NA
"6"	"21"	"5"	NA
"7"	"21"	"5"	NA
"8"	"21"	"5"	NA
"9"	"21"	"5"	NA
"10"	"21"	"5"	NA
"1"	"22"	"5"	NA
"2"	"22"	"5"	NA
"3"	"22"	"5"	NA
"4"	"22"	"5"	NA
"5"	"22"	"5"	NA
"6"	"22"	"5"	NA
"7"	"22"	"5"	NA
"8"	"22"	"5"	NA
"9"	"22"	"5"	NA
"10"	"22"	"5"	NA
"1"	"23"	"5"	2
"2"	"23"	"5"	0
"3"	"23"	"5"	3
"4"	"23"	"5"	10
"5"	"23"	"5"	0
"6"	"23"	"5"	3
"7"	"23"	"5"	0
"8"	"23"	"5"	0
"9"	"23"	"5"	0
"10"	"23"	"5"	0
"1"	"24"	"5"	2
"2"	"24"	"5"	3
"3"	"24"	"5"	0
"4"	"24"	"5"	0
"5"	"24"	"5"	0
"6"	"24"	"5"	0
"7"	"24"	"5"	0
"8"	"24"	"5"	1
"9"	"24"	"5"	0
"10"	"24"	"5"	1
"1"	"25"	"5"	5
"2"	"25"	"5"	4
"3"	"25"	"5"	3
"4"	"25"	"5"	25
"5"	"25"	"5"	0
"6"	"25"	"5"	1
"7"	"25"	"5"	1
"8"	"25"	"5"	2
"9"	"25"	"5"	0
"10"	"25"	"5"	0
"1"	"26"	"5"	NA
"2"	"26"	"5"	NA
"3"	"26"	"5"	NA
"4"	"26"	"5"	NA
"5"	"26"	"5"	NA
"6"	"26"	"5"	NA
"7"	"26"	"5"	NA
"8"	"26"	"5"	NA
"9"	"26"	"5"	NA
"10"	"26"	"5"	NA
"1"	"27"	"5"	0
"2"	"27"	"5"	0
"3"	"27"	"5"	1
"4"	"27"	"5"	2
"5"	"27"	"5"	0
"6"	"27"	"5"	0
"7"	"27"	"5"	0
"8"	"27"	"5"	1
"9"	"27"	"5"	0
"10"	"27"	"5"	0
"1"	"28"	"5"	6
"2"	"28"	"5"	2
"3"	"28"	"5"	0
"4"	"28"	"5"	0
"5"	"28"	"5"	0
"6"	"28"	"5"	0
"7"	"28"	"5"	0
"8"	"28"	"5"	0
"9"	"28"	"5"	0
"10"	"28"	"5"	0
"1"	"29"	"5"	0
"2"	"29"	"5"	0
"3"	"29"	"5"	1
"4"	"29"	"5"	6
"5"	"29"	"5"	0
"6"	"29"	"5"	0
"7"	"29"	"5"	0
"8"	"29"	"5"	3
"9"	"29"	"5"	4
"10"	"29"	"5"	4
"1"	"30"	"5"	0
"2"	"30"	"5"	0
"3"	"30"	"5"	0
"4"	"30"	"5"	14
"5"	"30"	"5"	0
"6"	"30"	"5"	0
"7"	"30"	"5"	0
"8"	"30"	"5"	0
"9"	"30"	"5"	0
"10"	"30"	"5"	0
"1"	"31"	"5"	NA
"2"	"31"	"5"	NA
"3"	"31"	"5"	NA
"4"	"31"	"5"	NA
"5"	"31"	"5"	NA
"6"	"31"	"5"	NA
"7"	"31"	"5"	NA
"8"	"31"	"5"	NA
"9"	"31"	"5"	NA
"10"	"31"	"5"	NA
"1"	"32"	"5"	5
"2"	"32"	"5"	4
"3"	"32"	"5"	0
"4"	"32"	"5"	3
"5"	"32"	"5"	0
"6"	"32"	"5"	1
"7"	"32"	"5"	0
"8"	"32"	"5"	1
"9"	"32"	"5"	0
"10"	"32"	"5"	0
"1"	"33"	"5"	0
"2"	"33"	"5"	0
"3"	"33"	"5"	0
"4"	"33"	"5"	0
"5"	"33"	"5"	0
"6"	"33"	"5"	0
"7"	"33"	"5"	0
"8"	"33"	"5"	0
"9"	"33"	"5"	0
"10"	"33"	"5"	0
"1"	"34"	"5"	0
"2"	"34"	"5"	0
"3"	"34"	"5"	0
"4"	"34"	"5"	0
"5"	"34"	"5"	0
"6"	"34"	"5"	0
"7"	"34"	"5"	0
"8"	"34"	"5"	19
"9"	"34"	"5"	0
"10"	"34"	"5"	2
"1"	"35"	"5"	0
"2"	"35"	"5"	0
"3"	"35"	"5"	2
"4"	"35"	"5"	0
"5"	"35"	"5"	0
"6"	"35"	"5"	0
"7"	"35"	"5"	2
"8"	"35"	"5"	1
"9"	"35"	"5"	0
"10"	"35"	"5"	1
"1"	"36"	"5"	0
"2"	"36"	"5"	0
"3"	"36"	"5"	0
"4"	"36"	"5"	0
"5"	"36"	"5"	0
"6"	"36"	"5"	0
"7"	"36"	"5"	0
"8"	"36"	"5"	23
"9"	"36"	"5"	0
"10"	"36"	"5"	9
"1"	"37"	"5"	0
"2"	"37"	"5"	0
"3"	"37"	"5"	0
"4"	"37"	"5"	0
"5"	"37"	"5"	0
"6"	"37"	"5"	0
"7"	"37"	"5"	0
"8"	"37"	"5"	27
"9"	"37"	"5"	0
"10"	"37"	"5"	26
"1"	"38"	"5"	NA
"2"	"38"	"5"	NA
"3"	"38"	"5"	NA
"4"	"38"	"5"	NA
"5"	"38"	"5"	NA
"6"	"38"	"5"	NA
"7"	"38"	"5"	NA
"8"	"38"	"5"	NA
"9"	"38"	"5"	NA
"10"	"38"	"5"	NA
"1"	"39"	"5"	1
"2"	"39"	"5"	0
"3"	"39"	"5"	0
"4"	"39"	"5"	0
"5"	"39"	"5"	0
"6"	"39"	"5"	0
"7"	"39"	"5"	5
"8"	"39"	"5"	10
"9"	"39"	"5"	0
"10"	"39"	"5"	1
"1"	"40"	"5"	0
"2"	"40"	"5"	0
"3"	"40"	"5"	0
"4"	"40"	"5"	0
"5"	"40"	"5"	0
"6"	"40"	"5"	0
"7"	"40"	"5"	17
"8"	"40"	"5"	2
"9"	"40"	"5"	2
"10"	"40"	"5"	2
"1"	"41"	"5"	0
"2"	"41"	"5"	0
"3"	"41"	"5"	0
"4"	"41"	"5"	0
"5"	"41"	"5"	0
"6"	"41"	"5"	0
"7"	"41"	"5"	0
"8"	"41"	"5"	7
"9"	"41"	"5"	5
"10"	"41"	"5"	6
"1"	"42"	"5"	0
"2"	"42"	"5"	0
"3"	"42"	"5"	0
"4"	"42"	"5"	1
"5"	"42"	"5"	0
"6"	"42"	"5"	0
"7"	"42"	"5"	0
"8"	"42"	"5"	1
"9"	"42"	"5"	0
"10"	"42"	"5"	0
"1"	"43"	"5"	3
"2"	"43"	"5"	0
"3"	"43"	"5"	0
"4"	"43"	"5"	0
"5"	"43"	"5"	0
"6"	"43"	"5"	0
"7"	"43"	"5"	0
"8"	"43"	"5"	2
"9"	"43"	"5"	0
"10"	"43"	"5"	0
"1"	"44"	"5"	0
"2"	"44"	"5"	0
"3"	"44"	"5"	0
"4"	"44"	"5"	1
"5"	"44"	"5"	1
"6"	"44"	"5"	0
"7"	"44"	"5"	0
"8"	"44"	"5"	18
"9"	"44"	"5"	1
"10"	"44"	"5"	7
"1"	"45"	"5"	0
"2"	"45"	"5"	0
"3"	"45"	"5"	0
"4"	"45"	"5"	0
"5"	"45"	"5"	0
"6"	"45"	"5"	0
"7"	"45"	"5"	1
"8"	"45"	"5"	21
"9"	"45"	"5"	1
"10"	"45"	"5"	13
"1"	"46"	"5"	1
"2"	"46"	"5"	3
"3"	"46"	"5"	1
"4"	"46"	"5"	2
"5"	"46"	"5"	0
"6"	"46"	"5"	0
"7"	"46"	"5"	0
"8"	"46"	"5"	0
"9"	"46"	"5"	0
"10"	"46"	"5"	0
"1"	"47"	"5"	0
"2"	"47"	"5"	0
"3"	"47"	"5"	1
"4"	"47"	"5"	1
"5"	"47"	"5"	0
"6"	"47"	"5"	0
"7"	"47"	"5"	0
"8"	"47"	"5"	10
"9"	"47"	"5"	1
"10"	"47"	"5"	5
"1"	"48"	"5"	0
"2"	"48"	"5"	0
"3"	"48"	"5"	0
"4"	"48"	"5"	0
"5"	"48"	"5"	0
"6"	"48"	"5"	1
"7"	"48"	"5"	0
"8"	"48"	"5"	1
"9"	"48"	"5"	0
"10"	"48"	"5"	0
"1"	"49"	"5"	NA
"2"	"49"	"5"	NA
"3"	"49"	"5"	NA
"4"	"49"	"5"	NA
"5"	"49"	"5"	NA
"6"	"49"	"5"	NA
"7"	"49"	"5"	NA
"8"	"49"	"5"	NA
"9"	"49"	"5"	NA
"10"	"49"	"5"	NA
"1"	"50"	"5"	NA
"2"	"50"	"5"	NA
"3"	"50"	"5"	NA
"4"	"50"	"5"	NA
"5"	"50"	"5"	NA
"6"	"50"	"5"	NA
"7"	"50"	"5"	NA
"8"	"50"	"5"	NA
"9"	"50"	"5"	NA
"10"	"50"	"5"	NA
"1"	"51"	"5"	0
"2"	"51"	"5"	4
"3"	"51"	"5"	3
"4"	"51"	"5"	7
"5"	"51"	"5"	0
"6"	"51"	"5"	0
"7"	"51"	"5"	2
"8"	"51"	"5"	3
"9"	"51"	"5"	15
"10"	"51"	"5"	15
"1"	"52"	"5"	1
"2"	"52"	"5"	0
"3"	"52"	"5"	3
"4"	"52"	"5"	3
"5"	"52"	"5"	0
"6"	"52"	"5"	0
"7"	"52"	"5"	0
"8"	"52"	"5"	3
"9"	"52"	"5"	2
"10"	"52"	"5"	2
"1"	"53"	"5"	3
"2"	"53"	"5"	0
"3"	"53"	"5"	0
"4"	"53"	"5"	1
"5"	"53"	"5"	0
"6"	"53"	"5"	0
"7"	"53"	"5"	0
"8"	"53"	"5"	1
"9"	"53"	"5"	0
"10"	"53"	"5"	5
"1"	"54"	"5"	8
"2"	"54"	"5"	3
"3"	"54"	"5"	26
"4"	"54"	"5"	10
"5"	"54"	"5"	0
"6"	"54"	"5"	7
"7"	"54"	"5"	0
"8"	"54"	"5"	0
"9"	"54"	"5"	8
"10"	"54"	"5"	8
"1"	"55"	"5"	2
"2"	"55"	"5"	13
"3"	"55"	"5"	0
"4"	"55"	"5"	1
"5"	"55"	"5"	0
"6"	"55"	"5"	0
"7"	"55"	"5"	0
"8"	"55"	"5"	0
"9"	"55"	"5"	0
"10"	"55"	"5"	0
"1"	"56"	"5"	1
"2"	"56"	"5"	0
"3"	"56"	"5"	0
"4"	"56"	"5"	0
"5"	"56"	"5"	0
"6"	"56"	"5"	0
"7"	"56"	"5"	0
"8"	"56"	"5"	2
"9"	"56"	"5"	0
"10"	"56"	"5"	2
"1"	"57"	"5"	4
"2"	"57"	"5"	4
"3"	"57"	"5"	3
"4"	"57"	"5"	4
"5"	"57"	"5"	0
"6"	"57"	"5"	1
"7"	"57"	"5"	2
"8"	"57"	"5"	1
"9"	"57"	"5"	0
"10"	"57"	"5"	0
"1"	"58"	"5"	0
"2"	"58"	"5"	0
"3"	"58"	"5"	0
"4"	"58"	"5"	0
"5"	"58"	"5"	0
"6"	"58"	"5"	0
"7"	"58"	"5"	1
"8"	"58"	"5"	19
"9"	"58"	"5"	0
"10"	"58"	"5"	11
"1"	"59"	"5"	4
"2"	"59"	"5"	0
"3"	"59"	"5"	1
"4"	"59"	"5"	4
"5"	"59"	"5"	0
"6"	"59"	"5"	0
"7"	"59"	"5"	0
"8"	"59"	"5"	1
"9"	"59"	"5"	2
"10"	"59"	"5"	2
"1"	"60"	"5"	2
"2"	"60"	"5"	0
"3"	"60"	"5"	16
"4"	"60"	"5"	10
"5"	"60"	"5"	0
"6"	"60"	"5"	0
"7"	"60"	"5"	0
"8"	"60"	"5"	2
"9"	"60"	"5"	2
"10"	"60"	"5"	2
"1"	"61"	"5"	0
"2"	"61"	"5"	0
"3"	"61"	"5"	1
"4"	"61"	"5"	0
"5"	"61"	"5"	0
"6"	"61"	"5"	0
"7"	"61"	"5"	0
"8"	"61"	"5"	5
"9"	"61"	"5"	0
"10"	"61"	"5"	0
"1"	"62"	"5"	1
"2"	"62"	"5"	0
"3"	"62"	"5"	0
"4"	"62"	"5"	1
"5"	"62"	"5"	0
"6"	"62"	"5"	0
"7"	"62"	"5"	0
"8"	"62"	"5"	7
"9"	"62"	"5"	0
"10"	"62"	"5"	0
"1"	"63"	"5"	5
"2"	"63"	"5"	2
"3"	"63"	"5"	10
"4"	"63"	"5"	8
"5"	"63"	"5"	0
"6"	"63"	"5"	0
"7"	"63"	"5"	1
"8"	"63"	"5"	1
"9"	"63"	"5"	0
"10"	"63"	"5"	0
"1"	"64"	"5"	1
"2"	"64"	"5"	0
"3"	"64"	"5"	2
"4"	"64"	"5"	3
"5"	"64"	"5"	0
"6"	"64"	"5"	0
"7"	"64"	"5"	3
"8"	"64"	"5"	0
"9"	"64"	"5"	0
"10"	"64"	"5"	0
"1"	"65"	"5"	4
"2"	"65"	"5"	1
"3"	"65"	"5"	0
"4"	"65"	"5"	5
"5"	"65"	"5"	0
"6"	"65"	"5"	1
"7"	"65"	"5"	4
"8"	"65"	"5"	2
"9"	"65"	"5"	1
"10"	"65"	"5"	3
"1"	"66"	"5"	0
"2"	"66"	"5"	0
"3"	"66"	"5"	0
"4"	"66"	"5"	13
"5"	"66"	"5"	0
"6"	"66"	"5"	0
"7"	"66"	"5"	0
"8"	"66"	"5"	8
"9"	"66"	"5"	0
"10"	"66"	"5"	2
"1"	"67"	"5"	0
"2"	"67"	"5"	3
"3"	"67"	"5"	0
"4"	"67"	"5"	0
"5"	"67"	"5"	0
"6"	"67"	"5"	0
"7"	"67"	"5"	0
"8"	"67"	"5"	0
"9"	"67"	"5"	0
"10"	"67"	"5"	0
"1"	"68"	"5"	1
"2"	"68"	"5"	3
"3"	"68"	"5"	1
"4"	"68"	"5"	5
"5"	"68"	"5"	0
"6"	"68"	"5"	0
"7"	"68"	"5"	0
"8"	"68"	"5"	1
"9"	"68"	"5"	0
"10"	"68"	"5"	0
"1"	"69"	"5"	3
"2"	"69"	"5"	2
"3"	"69"	"5"	1
"4"	"69"	"5"	6
"5"	"69"	"5"	0
"6"	"69"	"5"	0
"7"	"69"	"5"	1
"8"	"69"	"5"	3
"9"	"69"	"5"	0
"10"	"69"	"5"	0
"1"	"70"	"5"	0
"2"	"70"	"5"	0
"3"	"70"	"5"	0
"4"	"70"	"5"	0
"5"	"70"	"5"	0
"6"	"70"	"5"	0
"7"	"70"	"5"	1
"8"	"70"	"5"	27
"9"	"70"	"5"	12
"10"	"70"	"5"	23
"1"	"71"	"5"	2
"2"	"71"	"5"	0
"3"	"71"	"5"	0
"4"	"71"	"5"	0
"5"	"71"	"5"	0
"6"	"71"	"5"	0
"7"	"71"	"5"	14
"8"	"71"	"5"	25
"9"	"71"	"5"	0
"10"	"71"	"5"	8
"1"	"72"	"5"	0
"2"	"72"	"5"	0
"3"	"72"	"5"	0
"4"	"72"	"5"	1
"5"	"72"	"5"	0
"6"	"72"	"5"	0
"7"	"72"	"5"	3
"8"	"72"	"5"	3
"9"	"72"	"5"	2
"10"	"72"	"5"	3
"1"	"73"	"5"	0
"2"	"73"	"5"	0
"3"	"73"	"5"	0
"4"	"73"	"5"	0
"5"	"73"	"5"	0
"6"	"73"	"5"	0
"7"	"73"	"5"	0
"8"	"73"	"5"	22
"9"	"73"	"5"	0
"10"	"73"	"5"	14
"1"	"74"	"5"	0
"2"	"74"	"5"	0
"3"	"74"	"5"	0
"4"	"74"	"5"	0
"5"	"74"	"5"	0
"6"	"74"	"5"	0
"7"	"74"	"5"	0
"8"	"74"	"5"	25
"9"	"74"	"5"	1
"10"	"74"	"5"	24
"1"	"75"	"5"	2
"2"	"75"	"5"	0
"3"	"75"	"5"	2
"4"	"75"	"5"	0
"5"	"75"	"5"	0
"6"	"75"	"5"	0
"7"	"75"	"5"	0
"8"	"75"	"5"	3
"9"	"75"	"5"	0
"10"	"75"	"5"	3
"1"	"76"	"5"	NA
"2"	"76"	"5"	NA
"3"	"76"	"5"	NA
"4"	"76"	"5"	NA
"5"	"76"	"5"	NA
"6"	"76"	"5"	NA
"7"	"76"	"5"	NA
"8"	"76"	"5"	NA
"9"	"76"	"5"	NA
"10"	"76"	"5"	NA
"1"	"77"	"5"	0
"2"	"77"	"5"	0
"3"	"77"	"5"	0
"4"	"77"	"5"	0
"5"	"77"	"5"	0
"6"	"77"	"5"	0
"7"	"77"	"5"	8
"8"	"77"	"5"	19
"9"	"77"	"5"	0
"10"	"77"	"5"	14
"1"	"78"	"5"	0
"2"	"78"	"5"	0
"3"	"78"	"5"	2
"4"	"78"	"5"	0
"5"	"78"	"5"	0
"6"	"78"	"5"	0
"7"	"78"	"5"	7
"8"	"78"	"5"	13
"9"	"78"	"5"	3
"10"	"78"	"5"	6
"1"	"79"	"5"	NA
"2"	"79"	"5"	NA
"3"	"79"	"5"	NA
"4"	"79"	"5"	NA
"5"	"79"	"5"	NA
"6"	"79"	"5"	NA
"7"	"79"	"5"	NA
"8"	"79"	"5"	NA
"9"	"79"	"5"	NA
"10"	"79"	"5"	NA
"1"	"80"	"5"	3
"2"	"80"	"5"	7
"3"	"80"	"5"	7
"4"	"80"	"5"	6
"5"	"80"	"5"	0
"6"	"80"	"5"	0
"7"	"80"	"5"	2
"8"	"80"	"5"	1
"9"	"80"	"5"	0
"10"	"80"	"5"	0
"1"	"81"	"5"	0
"2"	"81"	"5"	0
"3"	"81"	"5"	0
"4"	"81"	"5"	0
"5"	"81"	"5"	0
"6"	"81"	"5"	0
"7"	"81"	"5"	0
"8"	"81"	"5"	6
"9"	"81"	"5"	0
"10"	"81"	"5"	4
"1"	"82"	"5"	0
"2"	"82"	"5"	0
"3"	"82"	"5"	3
"4"	"82"	"5"	0
"5"	"82"	"5"	0
"6"	"82"	"5"	0
"7"	"82"	"5"	0
"8"	"82"	"5"	2
"9"	"82"	"5"	1
"10"	"82"	"5"	5
"1"	"83"	"5"	0
"2"	"83"	"5"	0
"3"	"83"	"5"	0
"4"	"83"	"5"	0
"5"	"83"	"5"	0
"6"	"83"	"5"	0
"7"	"83"	"5"	3
"8"	"83"	"5"	24
"9"	"83"	"5"	0
"10"	"83"	"5"	22
"1"	"84"	"5"	1
"2"	"84"	"5"	0
"3"	"84"	"5"	2
"4"	"84"	"5"	2
"5"	"84"	"5"	0
"6"	"84"	"5"	0
"7"	"84"	"5"	0
"8"	"84"	"5"	0
"9"	"84"	"5"	1
"10"	"84"	"5"	1
"1"	"85"	"5"	NA
"2"	"85"	"5"	NA
"3"	"85"	"5"	NA
"4"	"85"	"5"	NA
"5"	"85"	"5"	NA
"6"	"85"	"5"	NA
"7"	"85"	"5"	NA
"8"	"85"	"5"	NA
"9"	"85"	"5"	NA
"10"	"85"	"5"	NA
"1"	"86"	"5"	3
"2"	"86"	"5"	4
"3"	"86"	"5"	0
"4"	"86"	"5"	2
"5"	"86"	"5"	0
"6"	"86"	"5"	0
"7"	"86"	"5"	1
"8"	"86"	"5"	0
"9"	"86"	"5"	0
"10"	"86"	"5"	0
"1"	"87"	"5"	0
"2"	"87"	"5"	7
"3"	"87"	"5"	0
"4"	"87"	"5"	2
"5"	"87"	"5"	0
"6"	"87"	"5"	0
"7"	"87"	"5"	0
"8"	"87"	"5"	0
"9"	"87"	"5"	0
"10"	"87"	"5"	0
"1"	"88"	"5"	3
"2"	"88"	"5"	5
"3"	"88"	"5"	1
"4"	"88"	"5"	2
"5"	"88"	"5"	0
"6"	"88"	"5"	0
"7"	"88"	"5"	0
"8"	"88"	"5"	0
"9"	"88"	"5"	0
"10"	"88"	"5"	0
"1"	"89"	"5"	NA
"2"	"89"	"5"	NA
"3"	"89"	"5"	NA
"4"	"89"	"5"	NA
"5"	"89"	"5"	NA
"6"	"89"	"5"	NA
"7"	"89"	"5"	NA
"8"	"89"	"5"	NA
"9"	"89"	"5"	NA
"10"	"89"	"5"	NA
"1"	"90"	"5"	2
"2"	"90"	"5"	4
"3"	"90"	"5"	2
"4"	"90"	"5"	5
"5"	"90"	"5"	0
"6"	"90"	"5"	0
"7"	"90"	"5"	0
"8"	"90"	"5"	0
"9"	"90"	"5"	0
"10"	"90"	"5"	0
"1"	"91"	"5"	2
"2"	"91"	"5"	2
"3"	"91"	"5"	0
"4"	"91"	"5"	12
"5"	"91"	"5"	2
"6"	"91"	"5"	0
"7"	"91"	"5"	1
"8"	"91"	"5"	1
