"species"	"site"	"season"	"count"
"2"	"34"	"9"	NA
"3"	"34"	"9"	NA
"4"	"34"	"9"	NA
"5"	"34"	"9"	NA
"1"	"35"	"9"	0
"2"	"35"	"9"	0
"3"	"35"	"9"	0
"4"	"35"	"9"	1
"5"	"35"	"9"	0
"1"	"36"	"9"	0
"2"	"36"	"9"	0
"3"	"36"	"9"	0
"4"	"36"	"9"	0
"5"	"36"	"9"	0
"1"	"37"	"9"	0
"2"	"37"	"9"	0
"3"	"37"	"9"	0
"4"	"37"	"9"	0
"5"	"37"	"9"	0
"1"	"38"	"9"	10
"2"	"38"	"9"	0
"3"	"38"	"9"	0
"4"	"38"	"9"	0
"5"	"38"	"9"	0
"1"	"39"	"9"	0
"2"	"39"	"9"	0
"3"	"39"	"9"	0
"4"	"39"	"9"	0
"5"	"39"	"9"	0
"1"	"40"	"9"	0
"2"	"40"	"9"	0
"3"	"40"	"9"	0
"4"	"40"	"9"	2
"5"	"40"	"9"	0
"1"	"41"	"9"	2
"2"	"41"	"9"	0
"3"	"41"	"9"	0
"4"	"41"	"9"	1
"5"	"41"	"9"	5
"1"	"42"	"9"	0
"2"	"42"	"9"	1
"3"	"42"	"9"	0
"4"	"42"	"9"	0
"5"	"42"	"9"	2
"1"	"43"	"9"	0
"2"	"43"	"9"	0
"3"	"43"	"9"	1
"4"	"43"	"9"	0
"5"	"43"	"9"	2
"1"	"44"	"9"	0
"2"	"44"	"9"	0
"3"	"44"	"9"	0
"4"	"44"	"9"	3
"5"	"44"	"9"	0
"1"	"45"	"9"	3
"2"	"45"	"9"	0
"3"	"45"	"9"	0
"4"	"45"	"9"	13
"5"	"45"	"9"	7
"1"	"46"	"9"	1
"2"	"46"	"9"	0
"3"	"46"	"9"	1
"4"	"46"	"9"	9
"5"	"46"	"9"	8
"1"	"47"	"9"	1
"2"	"47"	"9"	0
"3"	"47"	"9"	0
"4"	"47"	"9"	0
"5"	"47"	"9"	0
"1"	"48"	"9"	0
"2"	"48"	"9"	0
"3"	"48"	"9"	1
"4"	"48"	"9"	4
"5"	"48"	"9"	1
"1"	"49"	"9"	3
"2"	"49"	"9"	0
"3"	"49"	"9"	1
"4"	"49"	"9"	8
"5"	"49"	"9"	9
"1"	"50"	"9"	2
"2"	"50"	"9"	0
"3"	"50"	"9"	1
"4"	"50"	"9"	8
"5"	"50"	"9"	6
"1"	"51"	"9"	1
"2"	"51"	"9"	0
"3"	"51"	"9"	0
"4"	"51"	"9"	1
"5"	"51"	"9"	0
"1"	"52"	"9"	9
"2"	"52"	"9"	0
"3"	"52"	"9"	0
"4"	"52"	"9"	6
"5"	"52"	"9"	5
"1"	"53"	"9"	0
"2"	"53"	"9"	0
"3"	"53"	"9"	0
"4"	"53"	"9"	0
"5"	"53"	"9"	0
"1"	"54"	"9"	4
"2"	"54"	"9"	0
"3"	"54"	"9"	0
"4"	"54"	"9"	4
"5"	"54"	"9"	9
"1"	"55"	"9"	1
"2"	"55"	"9"	2
"3"	"55"	"9"	0
"4"	"55"	"9"	6
"5"	"55"	"9"	5
"1"	"56"	"9"	2
"2"	"56"	"9"	0
"3"	"56"	"9"	0
"4"	"56"	"9"	3
"5"	"56"	"9"	7
"1"	"57"	"9"	0
"2"	"57"	"9"	0
"3"	"57"	"9"	0
"4"	"57"	"9"	9
"5"	"57"	"9"	0
"1"	"58"	"9"	7
"2"	"58"	"9"	1
"3"	"58"	"9"	0
"4"	"58"	"9"	5
"5"	"58"	"9"	9
"1"	"59"	"9"	5
"2"	"59"	"9"	0
"3"	"59"	"9"	0
"4"	"59"	"9"	3
"5"	"59"	"9"	2
"1"	"60"	"9"	1
"2"	"60"	"9"	0
"3"	"60"	"9"	1
"4"	"60"	"9"	2
"5"	"60"	"9"	0
"1"	"61"	"9"	0
"2"	"61"	"9"	0
"3"	"61"	"9"	0
"4"	"61"	"9"	3
"5"	"61"	"9"	0
"1"	"62"	"9"	5
"2"	"62"	"9"	0
"3"	"62"	"9"	0
"4"	"62"	"9"	2
"5"	"62"	"9"	0
"1"	"63"	"9"	1
"2"	"63"	"9"	0
"3"	"63"	"9"	0
"4"	"63"	"9"	9
"5"	"63"	"9"	4
"1"	"64"	"9"	2
"2"	"64"	"9"	0
"3"	"64"	"9"	0
"4"	"64"	"9"	0
"5"	"64"	"9"	4
"1"	"65"	"9"	0
"2"	"65"	"9"	0
"3"	"65"	"9"	0
"4"	"65"	"9"	0
"5"	"65"	"9"	0
"1"	"66"	"9"	0
"2"	"66"	"9"	0
"3"	"66"	"9"	0
"4"	"66"	"9"	0
"5"	"66"	"9"	0
"1"	"67"	"9"	0
"2"	"67"	"9"	0
"3"	"67"	"9"	0
"4"	"67"	"9"	0
"5"	"67"	"9"	0
"1"	"68"	"9"	0
"2"	"68"	"9"	0
"3"	"68"	"9"	1
"4"	"68"	"9"	1
"5"	"68"	"9"	0
"1"	"69"	"9"	NA
"2"	"69"	"9"	NA
"3"	"69"	"9"	NA
"4"	"69"	"9"	NA
"5"	"69"	"9"	NA
"1"	"70"	"9"	1
"2"	"70"	"9"	0
"3"	"70"	"9"	0
"4"	"70"	"9"	2
"5"	"70"	"9"	1
"1"	"71"	"9"	0
"2"	"71"	"9"	0
"3"	"71"	"9"	0
"4"	"71"	"9"	0
"5"	"71"	"9"	0
"1"	"72"	"9"	0
"2"	"72"	"9"	0
"3"	"72"	"9"	0
"4"	"72"	"9"	0
"5"	"72"	"9"	0
"1"	"73"	"9"	0
"2"	"73"	"9"	0
"3"	"73"	"9"	0
"4"	"73"	"9"	4
"5"	"73"	"9"	4
"1"	"74"	"9"	0
"2"	"74"	"9"	0
"3"	"74"	"9"	0
"4"	"74"	"9"	0
"5"	"74"	"9"	0
"1"	"75"	"9"	4
"2"	"75"	"9"	0
"3"	"75"	"9"	0
"4"	"75"	"9"	1
"5"	"75"	"9"	5
"1"	"76"	"9"	0
"2"	"76"	"9"	0
"3"	"76"	"9"	0
"4"	"76"	"9"	0
"5"	"76"	"9"	0
"1"	"77"	"9"	0
"2"	"77"	"9"	0
"3"	"77"	"9"	0
"4"	"77"	"9"	0
"5"	"77"	"9"	0
"1"	"78"	"9"	NA
"2"	"78"	"9"	NA
"3"	"78"	"9"	NA
"4"	"78"	"9"	NA
"5"	"78"	"9"	NA
"1"	"79"	"9"	1
"2"	"79"	"9"	1
"3"	"79"	"9"	0
"4"	"79"	"9"	8
"5"	"79"	"9"	0
"1"	"80"	"9"	0
"2"	"80"	"9"	0
"3"	"80"	"9"	0
"4"	"80"	"9"	0
"5"	"80"	"9"	3
"1"	"81"	"9"	1
"2"	"81"	"9"	0
"3"	"81"	"9"	0
"4"	"81"	"9"	2
"5"	"81"	"9"	0
"1"	"82"	"9"	2
"2"	"82"	"9"	0
"3"	"82"	"9"	0
"4"	"82"	"9"	1
"5"	"82"	"9"	1
"1"	"83"	"9"	5
"2"	"83"	"9"	0
"3"	"83"	"9"	0
"4"	"83"	"9"	4
"5"	"83"	"9"	6
"1"	"84"	"9"	9
"2"	"84"	"9"	2
"3"	"84"	"9"	0
"4"	"84"	"9"	14
"5"	"84"	"9"	1
"1"	"85"	"9"	2
"2"	"85"	"9"	0
"3"	"85"	"9"	0
"4"	"85"	"9"	4
"5"	"85"	"9"	0
"1"	"86"	"9"	1
"2"	"86"	"9"	1
"3"	"86"	"9"	0
"4"	"86"	"9"	3
"5"	"86"	"9"	0
"1"	"87"	"9"	0
"2"	"87"	"9"	0
"3"	"87"	"9"	0
"4"	"87"	"9"	3
"5"	"87"	"9"	2
"1"	"88"	"9"	0
"2"	"88"	"9"	0
"3"	"88"	"9"	0
"4"	"88"	"9"	0
"5"	"88"	"9"	0
"1"	"89"	"9"	11
"2"	"89"	"9"	0
"3"	"89"	"9"	2
"4"	"89"	"9"	21
"5"	"89"	"9"	1
"1"	"90"	"9"	1
"2"	"90"	"9"	0
"3"	"90"	"9"	3
"4"	"90"	"9"	3
"5"	"90"	"9"	0
"1"	"91"	"9"	2
"2"	"91"	"9"	0
"3"	"91"	"9"	0
"4"	"91"	"9"	7
"5"	"91"	"9"	2
"1"	"92"	"9"	1
"2"	"92"	"9"	0
"3"	"92"	"9"	0
"4"	"92"	"9"	3
"5"	"92"	"9"	1
"1"	"93"	"9"	0
"2"	"93"	"9"	0
"3"	"93"	"9"	0
"4"	"93"	"9"	1
"5"	"93"	"9"	2
"1"	"94"	"9"	0
"2"	"94"	"9"	0
"3"	"94"	"9"	0
"4"	"94"	"9"	1
"5"	"94"	"9"	0
"1"	"95"	"9"	NA
"2"	"95"	"9"	NA
"3"	"95"	"9"	NA
"4"	"95"	"9"	NA
"5"	"95"	"9"	NA
